OP,FECHA DE INGRESO,ESTILO,DESCRIPCIÓN,COLOR,VISTAS/BIES/CONTRASTES,TALLA,ESTILO-TALLA,BORDADO,CANTIDAD,FECHA ENTREGA,sah unitario,HORAS,LINEA,PLANTA,FOLEO,HABILITACION,ENSAMBLE,TERMINADO,EMPAQUE,PRIORIDAD,C.T.,TELA,estilo 2,metros a tender,FECHA CORTE,BIES,HABILITACION,,PORCENTAJE DE TELA,
9423,10/04/2023,A102-001,PANT MUJER,BLANCO,,XS,A102-001-XS,,120,05/05/2023,0.26,31,MPUA10,PANT,,,,,,,M3353,TTR-WHIT,A102,166.866,,,,,74% poliester 20% rayon 6% spandex ,
9424,10/04/2023,A102-570,PANT MUJER,NEGRO,,S,A102-570-S,,72,05/05/2023,0.26,19,MPUA10,PANT,,,,,,,M3354,TTR-19-570TCX-BLACK,A102,100.1196,,,,,74% poliester 20% rayon 6% spandex ,
9425,10/04/2023,AH105-001,Pantalon Caballero,Blanco,,XS,AH105-001-XS,,24,05/05/2023,0.4008,10,MPUA10,PANT,,,,,,,M3355,TTR-WHIT,AH105,31.2,,,,,74% poliester 20% rayon 6% spandex ,
9426,10/04/2023,AH105-001,Pantalon Caballero,Blanco,,S,AH105-001-S,,96,05/05/2023,0.4008,38,MPUA10,PANT,,,,,,,M3355,TTR-WHIT,AH105,124.8,,,,,74% poliester 20% rayon 6% spandex ,
9427,10/04/2023,AH105-001,Pantalon Caballero,Blanco,,M,AH105-001-M,,96,05/05/2023,0.4008,38,MPUA10,PANT,,,,,,,M3355,TTR-WHIT,AH105,124.8,,,,,74% poliester 20% rayon 6% spandex ,
9428,10/04/2023,AH105-570,Pantalon Caballero,Negro,,XS,AH105-570-XS,,24,05/05/2023,0.3841,9,MPUA10,PANT,,,,,,,M3356,TTR-19-570TCX-BLACK,AH105,31.2,,,,,74% poliester 20% rayon 6% spandex ,
9429,10/04/2023,AH105-570,Pantalon Caballero,Negro,,S,AH105-570-S,,96,05/05/2023,0.3841,37,MPUA10,PANT,,,,,,,M3356,TTR-19-570TCX-BLACK,AH105,124.8,,,,,74% poliester 20% rayon 6% spandex ,
9430,10/04/2023,AH105-570,Pantalon Caballero,Negro,,M,AH105-570-M,,96,05/05/2023,0.3841,37,MPUA10,PANT,,,,,,,M3356,TTR-19-570TCX-BLACK,AH105,124.8,,,,,74% poliester 20% rayon 6% spandex ,
9431,10/04/2023,EH203-001,BATA HOMBRE,BLANCO,,L,EH203-001-L,,48,05/05/2023,0.315,15,MPUE20,BATA,,,,,,,M3357,T/C-WHITE,EH203,94.5168,11/04/23,,,,65% poliester 32% algodon 3% spandex ,
9432,10/04/2023,EH203-001,BATA HOMBRE,BLANCO,,M,EH203-001-M,,72,05/05/2023,0.315,23,MPUE20,BATA,,,,,,,M3357,T/C-WHITE,EH203,141.7752,11/04/23,,,,65% poliester 32% algodon 3% spandex ,
9433,10/04/2023,EH203-001,BATA HOMBRE,BLANCO,,S,EH203-001-S,,24,05/05/2023,0.315,8,MPUE20,BATA,,,,,,,M3357,T/C-WHITE,EH203,47.2584,11/04/23,,,,65% poliester 32% algodon 3% spandex ,
9434,10/04/2023,EH203-001,BATA HOMBRE,BLANCO,,XL,EH203-001-XL,,24,05/05/2023,0.315,8,MPUE20,BATA,,,,,,,M3357,T/C-WHITE,EH203,47.2584,11/04/23,,,,65% poliester 32% algodon 3% spandex ,
,,,,,,,,,2352,,7.8,833,,,,,,,,,,,,,,,,,,
